
#v3
2017-06-25T13:31:23.000Z G  43.328918 -71.608278 496.063008 0.000 0.000 0 *
2017-06-25T13:31:23.000Z A 1  0.000  0.510  0.510  0.000  3.491  3.491  0.000  8.904  8.904 *
2017-06-25T13:31:26.000Z A 796 -0.039  0.237  0.510  3.256  3.509  3.805  8.708  9.046  9.375 *
2017-06-25T13:31:27.000Z A 836  0.039  0.226  0.431  3.256  3.526  3.844  8.748  9.073  9.532 *
2017-06-25T13:31:28.000Z A 828  0.039  0.228  0.431  3.295  3.519  3.844  8.787  9.039  9.414 *
2017-06-25T13:31:29.000Z A 848 -0.157  0.223  0.510  3.334  3.523  3.844  8.748  9.056  9.611 *
2017-06-25T13:31:30.000Z A 849  0.039  0.229  0.510  3.217  3.518  3.883  8.826  9.060  9.414 *
2017-06-25T13:31:31.000Z A 851  0.079  0.221  0.510  3.334  3.523  3.805  8.826  9.038  9.375 *
2017-06-25T13:31:32.000Z A 836  0.039  0.208  0.392  3.295  3.512  3.805  8.787  9.062  9.454 *
2017-06-25T13:31:33.000Z A 851  0.039  0.224  0.392  3.295  3.509  3.805  8.669  9.061  9.375 *
2017-06-25T13:31:34.000Z A 826  0.039  0.223  0.431  3.256  3.518  3.805  8.787  9.054  9.414 *
2017-06-25T13:31:35.000Z A 828  0.039  0.220  0.510  3.295  3.515  3.766  8.748  9.050  9.375 *
2017-06-25T13:31:36.000Z A 851  0.039  0.225  0.510  3.295  3.525  3.844  8.708  9.046  9.297 *
2017-06-25T13:31:37.000Z A 833  0.039  0.236  0.471  3.295  3.508  3.727  8.826  9.075  9.454 *
2017-06-25T13:31:38.000Z A 852  0.039  0.224  0.471  3.256  3.505  3.727  8.748  9.048  9.375 *
2017-06-25T13:31:39.000Z A 845  0.039  0.226  0.471  3.177  3.507  3.766  8.708  9.075  9.375 *
2017-06-25T13:31:40.000Z A 827  0.039  0.229  0.471  3.295  3.508  3.883  8.826  9.073  9.336 *
