
#v3
2017-09-16T13:40:33.000Z G  43.328912 -71.608105 423.228360 0.00 0 0 *
2017-09-16T13:40:34.000Z A 1 -0.118 -0.118  0.000 -1.059 -1.059  0.000  0.000  4.158  4.158 *
2017-09-16T13:40:35.000Z A 811 -2.236  0.268  2.942 -3.844  0.415  4.197  1.138  9.618  17.613 *
2017-09-16T13:40:36.000Z A 841 -2.354  0.299  3.609 -4.040  0.344  4.433  0.981  9.638  17.887 *
2017-09-16T13:40:37.000Z A 823 -2.510  0.301  3.060 -3.805  0.382  4.040  1.530  9.667  17.652 *
2017-09-16T13:40:38.000Z A 840 -2.707  0.264  3.020 -4.001  0.384  4.315  0.588  9.528  18.162 *
2017-09-16T13:40:39.000Z A 829 -3.060  0.248  2.785 -4.080  0.393  4.354  1.059  9.568  17.887 *
2017-09-16T13:40:40.000Z A 802 -2.628  0.284  3.099 -4.158  0.395  4.237  1.020  9.528  17.142 *
2017-09-16T13:40:41.000Z A 840 -2.824  0.260  2.667 -3.687  0.351  4.511  0.941  9.540  17.887 *
2017-09-16T13:40:42.000Z A 819 -2.589  0.274  2.981 -4.040  0.403  4.237  1.020  9.585  16.946 *
2017-09-16T13:40:43.000Z A 840 -2.510  0.255  3.138 -3.766  0.408  4.590  0.706  9.598  17.221 *
2017-09-16T13:40:44.000Z A 830 -3.060  0.291  2.824 -3.727  0.416  4.276  1.412  9.590  17.495 *
2017-09-16T13:40:45.000Z A 825 -2.942  0.290  3.177 -4.040  0.361  4.433  1.138  9.558  18.201 *
2017-09-16T13:40:46.000Z A 842 -2.981  0.259  3.020 -3.687  0.385  4.668  0.588  9.535  17.338 *
2017-09-16T13:40:47.000Z A 820 -2.824  0.272  2.824 -4.040  0.445  4.550  1.844  9.628  17.652 *
2017-09-16T13:40:48.000Z A 842 -2.981  0.262  2.903 -3.844  0.393  4.629  1.020  9.533  17.691 *
2017-09-16T13:40:49.000Z A 827 -3.177  0.281  3.020 -3.923  0.382  4.943  1.098  9.611  18.123 *
2017-09-16T13:40:50.000Z A 822 -3.217  0.258  3.256 -3.923  0.408  4.707  0.549  9.603  17.809 *
2017-09-16T13:40:51.000Z A 839 -3.020  0.250  3.020 -4.119  0.417  4.550  1.059  9.633  17.534 *
2017-09-16T13:40:52.000Z A 821 -3.491  0.304  3.452 -4.276  0.372  4.393  0.745  9.588  17.927 *
2017-09-16T13:40:53.000Z A 840 -2.942  0.268  2.903 -3.805  0.442  4.354  0.824  9.592  17.770 *
2017-09-16T13:40:54.000Z A 827 -3.099  0.270  3.138 -3.923  0.390  4.629  1.569  9.635  17.495 *
2017-09-16T13:40:55.000Z A 825 -3.334  0.243  2.903 -4.276  0.419  4.472  0.863  9.597  18.162 *
2017-09-16T13:40:56.000Z A 822 -2.393  0.271  2.942 -4.237  0.402  4.746  0.863  9.598  17.770 *
2017-09-16T13:40:57.000Z A 820 -2.354  0.322  3.060 -4.590  0.393  4.943  0.667  9.543  18.201 *
2017-09-16T13:40:58.000Z A 840 -2.393  0.306  3.138 -4.001  0.301  4.707  0.667  9.528  18.201 *
2017-09-16T13:40:59.000Z A 827 -2.510  0.244  2.864 -4.040  0.434  4.590  0.824  9.572  17.613 *
2017-09-16T13:41:00.000Z A 824 -2.197  0.252  3.099 -3.805  0.481  6.316 -0.941  9.663  18.280 *
2017-09-16T13:41:01.000Z A 828 -2.393  0.262  2.942 -3.805  0.465  5.139 -0.431  9.681  17.691 *
2017-09-16T13:41:02.000Z A 819 -2.236  0.274  3.060 -4.158  0.360  5.139 -0.824  9.522  16.122 *
2017-09-16T13:41:03.000Z A 838 -5.962  0.251  6.002 -6.865  0.717  20.045 -1.294  9.821  20.045 *
2017-09-16T13:41:04.000Z A 826 -5.806  0.254  7.257 -7.375  0.858  20.045 -3.060  9.488  20.045 *
2017-09-16T13:41:05.000Z A 822 -6.433  0.256  5.452 -6.198  0.829  18.868 -0.549  9.538  20.045 *
2017-09-16T13:41:06.000Z A 840 -3.883  0.306  5.099 -2.158  1.327  8.983 -2.236  9.493  17.652 *
2017-09-16T13:41:07.000Z A 819 -3.413  0.297  4.668 -1.451  0.739  3.452  3.295  9.553  18.319 *
2017-09-16T13:41:08.000Z A 841 -3.766  0.364  4.668 -3.138  0.668  5.923  0.549  9.610  20.045 *
2017-09-16T13:41:09.000Z A 828 -3.020  0.237  3.766 -1.569  0.595  3.570  4.472  9.578  16.044 *
2017-09-16T13:41:10.000Z A 824 -2.354  0.330  3.373 -2.118  0.589  2.550  5.021  9.492  16.318 *
2017-09-16T13:41:11.000Z A 837 -7.061  0.228  3.334 -3.373  0.538  4.864  0.628  9.464  20.045 *
2017-09-16T13:41:12.000Z G  43.329022 -71.608267 420.275604 0.01 3 314 *
2017-09-16T13:41:12.000Z A 800 -5.806  0.357  8.238 -6.198  0.496  5.099  1.020  9.447  20.045 *
2017-09-16T13:41:13.000Z A 841 -3.844  0.271  2.864 -1.804  0.446  3.217  4.315  9.533  16.907 *
2017-09-16T13:41:14.000Z A 828 -9.885  0.280  7.728 -3.373  0.473  6.982 -9.728  9.268  20.045 *
2017-09-16T13:41:15.000Z A 825 -5.884  0.182  6.472 -5.099  0.441  4.629 -1.765  9.450  20.045 *
2017-09-16T13:41:16.000Z A 842 -4.354  0.201  4.001 -2.903  0.473  5.139  2.432  9.507  20.045 *
2017-09-16T13:41:17.000Z G  43.329135 -71.608430 419.291352 0.01 4 314 *
2017-09-16T13:41:17.000Z A 822 -3.491  0.238  2.746 -1.883  0.525  3.883  3.962  9.526  20.045 *
2017-09-16T13:41:18.000Z A 842 -8.591  0.405  4.237 -4.864  0.440  4.511  0.628  9.444  20.045 *
2017-09-16T13:41:19.000Z A 829 -7.610  0.417  5.060 -3.687  0.570  5.021  1.687  9.362  20.045 *
2017-09-16T13:41:20.000Z A 821 -3.491  0.291  3.609 -2.707  0.511  5.492  2.785  9.570  20.045 *
2017-09-16T13:41:21.000Z A 840 -6.551  0.081  4.903 -3.962  0.428  3.805 -0.196  9.570  20.045 *
2017-09-16T13:41:22.000Z G  43.329258 -71.608605 417.979016 0.01 4 315 *
2017-09-16T13:41:22.000Z A 820 -4.982  0.102  4.080 -2.824  0.413  6.276 -0.588  9.450  20.045 *
2017-09-16T13:41:23.000Z A 841 -4.746  0.070  4.237 -2.746  0.365  6.433  2.903  9.648  17.338 *
2017-09-16T13:41:24.000Z A 826 -5.452 -0.002  5.531 -3.020  0.456  6.551  0.039  9.544  20.045 *
2017-09-16T13:41:25.000Z A 808 -4.315 -0.016  3.099 -4.001  0.404  3.491  2.118  9.552  16.436 *
2017-09-16T13:41:26.000Z G  43.329363 -71.608755 415.354344 0.01 4 314 *
2017-09-16T13:41:26.000Z A 823 -5.374  0.107  4.786 -3.373  0.468  7.924 -1.334  9.494  20.045 *
2017-09-16T13:41:27.000Z A 830 -6.080  0.024  4.982 -4.550  0.428  6.041  0.392  9.558  20.045 *
2017-09-16T13:41:28.000Z A 802 -4.629  0.024  3.883 -3.060  0.493  6.786  2.746  9.518  19.025 *
