G,43.600787,-71.083930,4.384341,628.937028,0,0.00
G,43.600878,-71.084102,4.395054,647.637816,307,0.01
G,43.600992,-71.084252,4.406045,655.839916,317,0.01
G,43.601100,-71.084427,4.417678,659.448840,311,0.01
G,43.601248,-71.084567,4.429919,630.905532,326,0.01
G,43.601355,-71.084733,4.441171,629.265112,312,0.01
G,43.601470,-71.084915,4.453397,622.703432,312,0.01
G,43.601547,-71.085122,4.464737,666.666688,298,0.01
G,43.601672,-71.085282,4.476623,670.603696,318,0.01
G,43.601785,-71.085437,4.487753,672.244116,316,0.01
G,43.601893,-71.085600,4.498941,675.524956,313,0.01
G,43.602002,-71.085757,4.512259,677.165376,314,0.01
G,43.602122,-71.085918,4.523799,670.275612,316,0.01
G,43.602253,-71.086093,4.536369,666.666688,316,0.01
G,43.602370,-71.086243,4.547364,667.322856,318,0.01
G,43.602477,-71.086395,4.557961,643.044640,315,0.01
G,43.602583,-71.086558,4.568913,642.388472,312,0.01
G,43.602720,-71.086705,4.580733,667.322856,323,0.01
G,43.602812,-71.086895,4.592021,642.388472,304,0.01
G,43.602927,-71.087060,4.603470,642.388472,314,0.01
G,43.603045,-71.087227,4.615133,642.716556,315,0.01
G,43.603162,-71.087393,4.626712,642.388472,315,0.01
G,43.603283,-71.087562,4.638589,642.388472,315,0.01
G,43.603368,-71.087757,4.649725,639.763800,302,0.01
G,43.603487,-71.087927,4.661546,639.763800,315,0.01
G,43.603602,-71.088095,4.673106,640.748052,314,0.01
G,43.603760,-71.088213,4.684840,656.496084,332,0.01
G,43.603815,-71.088425,4.695202,642.716556,290,0.01
G,43.603923,-71.088565,4.705409,641.404220,317,0.01
G,43.604028,-71.088705,4.715473,642.716556,317,0.01
G,43.604160,-71.088797,4.725025,645.013144,334,0.01
G,43.604240,-71.088970,4.735140,648.293984,303,0.01
G,43.604343,-71.089162,4.747018,645.013144,307,0.01
G,43.604457,-71.089332,4.758603,644.685060,313,0.01
G,43.604568,-71.089498,4.769900,644.356976,313,0.01
G,43.604678,-71.089665,4.781187,643.700808,313,0.01
G,43.604820,-71.089755,4.791111,659.448840,336,0.01
G,43.604903,-71.089990,4.803666,642.388472,297,0.01
G,43.605017,-71.090158,4.815178,641.732304,314,0.01
G,43.605125,-71.090325,4.826371,641.732304,312,0.01
G,43.605285,-71.090423,4.837389,674.540704,337,0.01
G,43.605390,-71.090580,4.848068,672.572200,313,0.01
G,43.605447,-71.090800,4.858903,638.779548,290,0.01
G,43.605603,-71.090888,4.869322,646.653564,338,0.01
G,43.605682,-71.091095,4.880730,640.748052,298,0.01
G,43.605812,-71.091215,4.891116,670.931780,327,0.01
G,43.605913,-71.091372,4.901603,672.900284,312,0.01
G,43.606010,-71.091535,4.912147,674.540704,310,0.01
G,43.606100,-71.091695,4.922271,678.477712,308,0.01
G,43.606123,-71.091920,4.930804,688.320232,279,0.01
G,43.606273,-71.091990,4.944049,666.010520,342,0.01
G,43.606367,-71.092168,4.953935,708.989524,307,0.01
G,43.606452,-71.092345,4.963482,677.821544,304,0.01
G,43.606407,-71.092562,4.969127,706.036768,255,0.01
G,43.606557,-71.092580,4.975720,683.727056,356,0.01
G,43.606498,-71.092773,4.978476,708.005272,248,0.01
G,43.606665,-71.092705,4.984409,714.895036,16,0.01
G,43.606610,-71.092978,4.986567,712.598448,255,0.01
G,43.606795,-71.093037,5.007219,647.309732,347,0.01
G,43.606893,-71.093245,5.018057,649.278236,304,0.01
G,43.606993,-71.093438,5.029586,646.325480,306,0.01
G,43.606900,-71.093593,5.034207,717.519708,231,0.01
G,43.607083,-71.093600,5.039638,642.716556,359,0.01
G,43.606998,-71.093795,5.045814,720.472464,239,0.01
G,43.607137,-71.093725,5.046891,705.052516,20,0.01
G,43.607233,-71.093875,5.056731,742.454092,312,0.01
G,43.607095,-71.093998,5.057665,727.362228,213,0.01
G,43.607290,-71.094010,5.064527,650.918656,358,0.01
G,43.607213,-71.094193,5.069895,730.314984,240,0.01
G,43.607398,-71.094212,5.077039,747.047268,356,0.01
G,43.607325,-71.094397,5.082463,736.220496,242,0.01
G,43.607480,-71.094380,5.087159,750.328108,4,0.01
G,43.607417,-71.094598,5.094298,729.986900,249,0.01
G,43.607587,-71.094573,5.099274,753.937032,6,0.01
G,43.607518,-71.094798,5.106402,727.034144,248,0.01
G,43.607678,-71.094733,5.109413,758.202124,16,0.01
G,43.607618,-71.095003,5.118706,731.955404,253,0.01
G,43.607757,-71.094905,5.119589,761.482964,27,0.01
G,43.607775,-71.095145,5.130339,634.186372,276,0.01
G,43.607932,-71.095252,5.140722,769.028896,334,0.01
G,43.608035,-71.095443,5.152614,774.278240,307,0.01
G,43.607955,-71.095638,5.157838,729.330732,241,0.01
G,43.608102,-71.095567,5.160342,655.839916,19,0.01
G,43.608188,-71.095738,5.170749,722.440968,305,0.01
G,43.608057,-71.095877,5.171702,733.923908,218,0.01
G,43.608203,-71.095757,5.172118,656.496084,30,0.01
G,43.608290,-71.095952,5.183554,656.168000,302,0.01
G,43.608395,-71.096163,5.196353,657.808420,305,0.01
G,43.608482,-71.096327,5.206511,659.776924,307,0.01
G,43.608475,-71.096533,5.214809,724.737556,268,0.01
G,43.608635,-71.096648,5.225719,707.021020,333,0.01
G,43.608727,-71.096815,5.236197,705.380600,308,0.01
G,43.608743,-71.097025,5.245521,621.063012,277,0.01
G,43.608883,-71.097082,5.253301,767.716560,344,0.01
G,43.608977,-71.097238,5.263410,766.076140,310,0.01
G,43.609068,-71.097413,5.274180,675.524956,306,0.01
G,43.609155,-71.097592,5.284956,672.900284,304,0.01
G,43.609172,-71.097802,5.294274,704.068264,277,0.01
G,43.609313,-71.097950,5.305878,720.144380,323,0.01
G,43.609407,-71.098145,5.317588,726.377976,304,0.01
G,43.609495,-71.098305,5.327624,722.440968,308,0.01
G,43.609587,-71.098500,5.339254,721.784800,304,0.01
G,43.609682,-71.098700,5.351209,735.892412,304,0.01
G,43.609770,-71.098883,5.362190,718.503960,304,0.01
G,43.609757,-71.099092,5.370333,695.866164,266,0.01
G,43.609847,-71.099297,5.382307,693.241492,302,0.01
G,43.609995,-71.099418,5.393033,717.847792,330,0.01
G,43.610063,-71.099608,5.396914,717.519708,297,0.01
G,43.610123,-71.099813,5.407434,720.144380,293,0.01
G,43.610180,-71.100007,5.417373,717.847792,293,0.01
G,43.610263,-71.100318,5.425706,735.564328,291,0.02
G,43.610297,-71.100522,5.435912,739.173252,283,0.01
G,43.610333,-71.100722,5.445905,739.829420,284,0.01
G,43.610373,-71.100927,5.456128,739.829420,286,0.01
G,43.610418,-71.101140,5.466723,733.923908,287,0.01
G,43.610458,-71.101370,5.478149,728.346480,284,0.01
G,43.610483,-71.101598,5.489488,722.440968,279,0.01
G,43.610505,-71.101825,5.500772,714.238868,278,0.01
G,43.610512,-71.102052,5.512091,708.333356,273,0.01
G,43.610512,-71.102275,5.523229,704.724432,271,0.01
G,43.610520,-71.102475,5.533193,700.131256,274,0.01
G,43.610523,-71.102717,5.545267,696.194248,271,0.01
G,43.610520,-71.102945,5.556662,692.585324,269,0.01
G,43.610512,-71.103152,5.567026,690.288736,267,0.01
G,43.610505,-71.103380,5.578434,688.648316,268,0.01
G,43.610495,-71.103605,5.589704,687.335980,267,0.01
G,43.610430,-71.103807,5.599987,672.572200,247,0.01
G,43.610423,-71.104012,5.610247,673.556452,268,0.01
G,43.610420,-71.104212,5.620247,674.868788,269,0.01
G,43.610415,-71.104453,5.632301,675.853040,269,0.01
G,43.610410,-71.104693,5.644304,676.181124,269,0.01
G,43.610402,-71.104935,5.656415,676.181124,268,0.01
G,43.610413,-71.105147,5.666977,670.603696,275,0.01
G,43.610308,-71.105305,5.675039,704.396348,228,0.01
G,43.610387,-71.105473,5.683332,698.818920,304,0.01
G,43.610373,-71.105703,5.694857,709.973776,266,0.01
G,43.610348,-71.105920,5.705749,716.207372,261,0.01
G,43.610378,-71.106128,5.716080,740.157504,282,0.01
G,43.610375,-71.106328,5.726079,742.782176,269,0.01
G,43.610367,-71.106535,5.736442,750.328108,267,0.01
G,43.610352,-71.106750,5.747222,757.545956,265,0.01
G,43.610327,-71.106968,5.758163,665.026268,261,0.01
G,43.610307,-71.107168,5.768178,701.115508,263,0.01
G,43.610308,-71.107385,5.779026,700.787424,271,0.01
G,43.610297,-71.107613,5.790426,707.349104,267,0.01
G,43.610297,-71.107838,5.801674,706.692936,271,0.01
G,43.610253,-71.108052,5.812239,673.884536,255,0.01
G,43.610298,-71.108270,5.823268,732.611572,286,0.01
G,43.610278,-71.108478,5.833583,712.926532,263,0.01
G,43.610273,-71.108678,5.843250,686.679812,269,0.01
G,43.610245,-71.108885,5.854686,694.225744,260,0.01
G,43.610255,-71.109108,5.865828,692.585324,274,0.01
G,43.610340,-71.109327,5.876397,743.110260,299,0.01
G,43.610365,-71.109530,5.886661,748.031520,280,0.01
G,43.610390,-71.109730,5.896792,754.265116,280,0.01
G,43.610403,-71.109968,5.908683,687.007896,275,0.01
G,43.610473,-71.110160,5.927162,751.968528,297,0.01
G,43.610520,-71.110370,5.940223,751.968528,288,0.01
G,43.610577,-71.110568,5.952837,751.968528,292,0.01
G,43.610640,-71.110750,5.964653,750.000024,296,0.01
G,43.610713,-71.110950,5.977492,747.375352,297,0.01
G,43.610787,-71.111163,5.989720,743.766428,296,0.01
G,43.610873,-71.111340,6.017340,738.845168,304,0.01
G,43.610967,-71.111528,6.036029,736.220496,305,0.01
G,43.610837,-71.111197,6.046381,687.992148,118,0.02
G,43.611062,-71.111702,6.056646,735.564328,302,0.03
G,43.611168,-71.111888,6.079572,730.971152,309,0.01
G,43.611267,-71.112052,6.100397,728.346480,310,0.01
G,43.611358,-71.112220,6.120865,725.721808,307,0.01
G,43.611445,-71.112392,6.141357,718.832044,305,0.01
G,43.611527,-71.112563,6.161403,721.456716,304,0.01
G,43.611748,-71.113027,6.161639,695.538080,304,0.03
G,43.611847,-71.113213,6.172968,688.320232,307,0.01
G,43.611585,-71.112652,6.173114,702.427844,122,0.03
G,43.611913,-71.113277,6.178230,716.535456,306,0.04
G,43.611622,-71.112730,6.182245,718.832044,126,0.03
G,43.611948,-71.113403,6.184720,682.086636,304,0.04
G,43.611667,-71.112847,6.194976,696.194248,124,0.03
G,43.612030,-71.113575,6.194994,676.837292,305,0.04
G,43.611715,-71.112905,6.203554,716.535456,122,0.04
G,43.612120,-71.113748,6.205633,673.228368,304,0.05
G,43.612205,-71.113925,6.216235,669.947528,304,0.01
G,43.612292,-71.114090,6.226433,671.916032,307,0.01
G,43.612382,-71.114255,6.236753,671.587948,307,0.01
G,43.612472,-71.114423,6.247196,671.259864,307,0.01
G,43.612563,-71.114585,6.257439,673.228368,308,0.01
G,43.612653,-71.114758,6.268085,675.853040,306,0.01
G,43.612753,-71.114935,6.279302,671.916032,308,0.01
G,43.612848,-71.115125,6.290838,666.666688,305,0.01
G,43.612940,-71.115317,6.302333,668.963276,304,0.01
G,43.613040,-71.115510,6.314195,668.963276,306,0.01
G,43.613130,-71.115668,6.324238,709.973776,309,0.01
G,43.613240,-71.115888,6.337597,714.895036,305,0.01
G,43.613333,-71.116083,6.349256,665.682436,304,0.01
G,43.613422,-71.116273,6.360552,667.322856,303,0.01
G,43.613517,-71.116462,6.372051,660.761176,305,0.01
G,43.613582,-71.116660,6.382711,660.433092,295,0.01
G,43.613648,-71.116873,6.407581,660.105008,294,0.01
G,43.613732,-71.117097,6.418099,659.120756,298,0.01
G,43.613795,-71.117282,6.426612,717.191624,296,0.01
G,43.613880,-71.117517,6.437571,717.847792,297,0.01
G,43.613950,-71.117748,6.447984,722.440968,293,0.01
G,43.614032,-71.117990,6.459136,722.440968,296,0.01
G,43.614595,-71.119605,6.467175,621.719180,296,0.09
G,43.614113,-71.118213,6.469561,653.215244,115,0.08
G,43.614673,-71.119832,6.479612,626.968524,296,0.09
G,43.614173,-71.118453,6.480081,655.839916,116,0.08
G,43.614637,-71.119898,6.481960,699.475088,294,0.08
G,43.614238,-71.118687,6.490520,656.168000,114,0.07
G,43.614740,-71.120067,6.492189,625.984272,297,0.08
G,43.614335,-71.118910,6.501367,644.028892,115,0.06
G,43.614795,-71.120298,6.504322,626.968524,295,0.08
G,43.614427,-71.119138,6.512266,636.811044,113,0.06
G,43.614885,-71.120533,6.517368,617.782172,295,0.08
G,43.614500,-71.119377,6.523108,633.858288,114,0.06
G,43.614952,-71.120712,6.527257,613.517080,296,0.07
G,43.615002,-71.120957,6.539952,623.031516,286,0.01
G,43.615060,-71.121187,6.552088,634.186372,290,0.01
G,43.615130,-71.121413,6.564265,639.107632,294,0.01
G,43.615213,-71.121637,6.576579,639.107632,298,0.01
G,43.615278,-71.121857,6.588344,645.013144,293,0.01
G,43.615327,-71.122050,6.598513,646.325480,290,0.01
G,43.615397,-71.122278,6.610726,645.669312,293,0.01
G,43.615455,-71.122528,6.623786,643.044640,288,0.01
G,43.615508,-71.122783,6.636996,642.060388,287,0.01
G,43.615557,-71.123040,6.650027,643.372724,285,0.01
G,43.615638,-71.123270,6.696482,681.758552,296,0.01
G,43.615675,-71.123485,6.702965,683.070888,284,0.01
G,43.615708,-71.123703,6.709507,682.414720,282,0.01
G,43.615743,-71.123925,6.716186,681.102384,283,0.01
G,43.615772,-71.124157,6.723101,682.414720,280,0.01
G,43.615787,-71.124382,6.729718,685.695560,276,0.01
G,43.615805,-71.124643,6.737418,692.585324,276,0.01
G,43.615825,-71.124902,6.745083,692.913408,277,0.01
G,43.615847,-71.125158,6.752677,698.162752,277,0.01
G,43.615867,-71.125387,6.759474,705.708684,277,0.01
G,43.615872,-71.125615,6.766167,652.559076,272,0.01
G,43.615912,-71.125843,6.773035,654.199496,284,0.01
G,43.615930,-71.126098,6.793625,714.238868,276,0.01
G,43.615910,-71.126307,6.803440,719.160128,263,0.01
G,43.615940,-71.126867,6.808780,659.448840,275,0.03
G,43.615908,-71.126535,6.814230,715.879288,97,0.02
G,43.615923,-71.126967,6.816086,707.349104,273,0.02
G,43.615918,-71.126607,6.817817,664.370100,91,0.02
G,43.615942,-71.127127,6.827123,660.105008,274,0.03
G,43.615953,-71.127380,6.844848,655.511832,274,0.01
G,43.615970,-71.127628,6.861832,654.527580,276,0.01
G,43.615983,-71.127855,6.876644,647.637816,275,0.01
G,43.615988,-71.128077,6.924955,696.850416,272,0.01
G,43.616003,-71.128278,6.933444,691.601072,276,0.01
G,43.616032,-71.128512,6.980357,684.055140,280,0.01
G,43.616035,-71.128730,6.983249,682.742804,272,0.01
G,43.616050,-71.128938,6.987987,675.196872,276,0.01
G,43.616057,-71.129148,6.995428,670.931780,273,0.01
G,43.616065,-71.129360,7.005601,669.291360,273,0.01
G,43.616085,-71.129588,7.014988,672.900284,277,0.01
G,43.616110,-71.129818,7.025098,628.937028,279,0.01
G,43.616115,-71.130035,7.035210,677.165376,272,0.01
G,43.616122,-71.130272,7.046463,679.133880,273,0.01
G,43.616128,-71.130518,7.058311,681.102384,272,0.01
G,43.616135,-71.130777,7.070895,625.328104,273,0.01
