
#v3
2017-07-16T12:14:53.000Z A 822 -2.903  0.327  2.628 -0.196  1.296  2.314  7.022  9.535  12.709 *
2017-07-16T12:14:54.000Z A 841 -2.942  0.328  2.314 -0.039  1.311  2.354  6.708  9.569  13.062 *
2017-07-16T12:14:55.000Z A 805 -3.020  0.296  2.628  0.000  1.296  2.079  6.590  9.581  12.906 *
2017-07-16T12:14:56.000Z A 844 -3.020  0.303  2.393 -0.118  1.297  2.275  7.061  9.526  12.906 *
2017-07-16T12:14:57.000Z A 835 -2.746  0.322  2.314  0.079  1.306  2.236  6.394  9.548  12.513 *
2017-07-16T12:14:58.000Z A 819 -3.256  0.293  2.550 -0.157  1.286  2.510  6.512  9.550  13.102 *
2017-07-16T12:14:59.000Z A 843 -3.020  0.346  2.628  0.079  1.293  2.118  6.786  9.530  12.906 *
2017-07-16T12:15:00.000Z A 823 -3.295  0.286  2.393  0.079  1.288  2.432  6.943  9.594  13.259 *
2017-07-16T12:15:01.000Z A 841 -3.177  0.316  2.824  0.079  1.296  2.354  6.786  9.532  12.474 *
2017-07-16T12:15:02.000Z A 834 -3.334  0.301  2.471 -0.235  1.303  2.314  6.865  9.559  12.866 *
2017-07-16T12:15:03.000Z A 822 -3.060  0.325  2.510 -0.039  1.286  2.275  6.943  9.548  13.141 *
2017-07-16T12:15:04.000Z A 841 -3.177  0.295  2.667 -0.039  1.282  2.314  6.668  9.559  12.906 *
2017-07-16T12:15:05.000Z G  43.328950 -71.608193 407.480328 0.00 0 104 *
2017-07-16T12:15:05.000Z A 817 -3.099  0.328  2.354 -0.118  1.301  2.314  6.865  9.529  12.709 *
2017-07-16T12:15:06.000Z A 838 -2.942  0.331  2.432 -0.039  1.320  2.236  6.668  9.505  12.827 *
2017-07-16T12:15:07.000Z A 835 -3.099  0.274  2.393 -0.275  1.281  2.236  6.472  9.587  12.906 *
2017-07-16T12:15:08.000Z A 821 -3.177  0.307  2.314 -0.353  1.274  2.275  6.904  9.550  12.749 *
2017-07-16T12:15:09.000Z A 842 -3.177  0.301  2.354  0.079  1.307  2.314  6.198  9.629  13.062 *
2017-07-16T12:15:10.000Z A 822 -2.942  0.307  2.275  0.118  1.291  2.001  6.825  9.567  12.631 *
2017-07-16T12:15:11.000Z A 821 -3.727  0.316  2.707 -0.079  1.281  2.393  6.904  9.510  13.180 *
2017-07-16T12:15:12.000Z A 836 -3.295  0.350  2.589  0.079  1.309  2.275  6.982  9.453  12.749 *
2017-07-16T12:15:13.000Z A 818 -2.942  0.308  2.432 -0.196  1.305  2.197  6.786  9.522  12.749 *
2017-07-16T12:15:14.000Z A 842 -3.138  0.309  2.393 -0.079  1.309  2.354  6.629  9.511  12.984 *
2017-07-16T12:15:15.000Z A 823 -3.491  0.305  2.589  0.118  1.306  2.158  6.865  9.536  13.102 *
2017-07-16T12:15:16.000Z A 839 -3.648  0.344  2.550 -0.275  1.312  2.432  6.512  9.529  12.984 *
2017-07-16T12:15:17.000Z A 833 -3.099  0.305  2.393 -0.196  1.286  2.275  6.472  9.555  13.023 *
2017-07-16T12:15:18.000Z A 817 -3.334  0.293  2.589 -0.118  1.290  2.275  6.629  9.563  13.219 *
2017-07-16T12:15:19.000Z A 841 -2.864  0.342  2.354  0.118  1.284  2.275  6.394  9.589  12.709 *
2017-07-16T12:15:20.000Z A 823 -2.903  0.294  2.079  0.000  1.312  2.197  6.786  9.501  12.906 *
2017-07-16T12:15:21.000Z A 842 -3.217  0.293  2.707  0.000  1.293  2.275  7.022  9.545  13.219 *
2017-07-16T12:15:22.000Z A 837 -3.295  0.316  2.510 -0.275  1.299  2.236  6.904  9.538  12.984 *
2017-07-16T12:15:23.000Z A 809 -2.785  0.317  2.667 -0.039  1.290  2.197  6.943  9.544  12.827 *
2017-07-16T12:15:24.000Z A 837 -3.256  0.326  2.628  0.000  1.294  2.510  6.433  9.534  13.062 *
2017-07-16T12:15:25.000Z A 821 -3.177  0.306  2.197 -0.431  1.305  2.471  6.786  9.559  13.102 *
2017-07-16T12:15:26.000Z A 841 -2.981  0.304  2.589 -0.039  1.293  2.275  6.472  9.522  12.435 *
2017-07-16T12:15:27.000Z A 836 -3.217  0.313  2.589 -0.039  1.315  2.314  6.747  9.546  12.906 *
2017-07-16T12:15:28.000Z A 817 -3.099  0.302  2.040 -0.039  1.268  2.275  6.629  9.549  12.749 *
2017-07-16T12:15:29.000Z A 838 -3.060  0.312  2.314 -0.235  1.294  2.079  5.962  9.551  13.219 *
2017-07-16T12:15:30.000Z A 822 -2.785  0.331  2.314 -0.039  1.298  2.197  6.865  9.550  12.749 *
2017-07-16T12:15:31.000Z A 843 -3.491  0.294  2.510 -0.353  1.314  2.393  6.825  9.535  13.102 *
2017-07-16T12:15:32.000Z A 835 -2.942  0.317  2.118 -0.235  1.305  2.158  6.629  9.549  12.945 *
2017-07-16T12:15:33.000Z A 821 -3.099  0.310  2.275 -0.196  1.285  2.118  6.512  9.567  13.141 *
2017-07-16T12:15:34.000Z A 841 -2.667  0.309  1.961 -0.079  1.298  2.158  6.982  9.558  12.709 *
